idCliente,numero,nombre,jornada,idJornadaSugerida,horaApertura,horaCierre,emailContacto,codArea1,telefono1,codArea2,telefono2,stock,fechaActualizacionStock,Formato,idFormatoLocal,REGION,COMUNA/CIUDAD,cutComuna,direccion,referencia,gmapShortUrl,gmapIframeUrl,createdAt,editedAt
5,1,Portal Bulnes,noche,3,08:00,21:00,,,2-664 85 43,,2-664 85 43,1000,2016-04-05,MULTIFUNCIONAL,13,,Santiago,13101,Portal Bulnes N° 445,,,,,
5,3,U.L.A.,noche,3,11:00,20:00,,,2-682 06 49,,2-682 06 49,1000,2016-04-05,MULTIFUNCIONAL,13,,Santiago,13101,Avda. Libertador Bernardo Ohiggins N° 2837,,,,,
5,4,Manuel Montt,noche,3,08:30,21:30,,,2-362 16 83,,2-362 16 85,1000,2016-04-05,MULTIFUNCIONAL,13,,Providencia,13123,Avda. Providencia N° 1365,,,,,
5,5,Estación Central 1,noche,3,08:30,22:00,,,2-681 68 72,,2-681 68 72,1000,2016-04-05,MULTIFUNCIONAL,13,,Estación Central,13106,Avda. Libertador Bernardo Ohiggins N° 3307,,,,,
5,6,San Bernardo 1,noche,3,09:00,21:00,,,2-859 86 48,,2-859 86 48,1000,2016-04-05,MULTIFUNCIONAL,13,,San Bernardo,13401,Avda. Eyzaguirre N° 566,,,,,
5,7,Merced 1,noche,3,08:30,21:30,,,2-638 70 74,,2-638 70 74,1000,2016-04-05,MULTIFUNCIONAL,13,,Santiago,13101,Portal Bulnes N° 405,,,,,
5,8,Valparaíso 1,noche,3,09:00,22:00,,,32- 2- 230930,,32- 2- 230930,1000,2016-04-05,STORE,14,,Valparaíso,5101,Avda. Pedro Montt N° 1804,,,,,
5,9,Catedral,noche,3,08:30,21:30,,,2-688 02 69,,2-688 02 69,1000,2016-04-05,MULTIFUNCIONAL,13,,Santiago,13101,Catedral N° 1009 Local 2,,,,,
5,10,El Faro,noche,3,08:30,21:30,,,2-220 08 28,,2-220 08 28,1000,2016-04-05,MULTIFUNCIONAL,13,,Las Condes,13114,Avda. Apoquindo N° 5855 - 5879,,,,,
5,11,Vitacura 1,noche,3,08:00,22:00,,,2-219 16 56,,2-219 16 56,1000,2016-04-05,STORE,14,,Vitacura,13132,Avda. Vitacura N° 6710,,,,,
5,12,Maipú 1,noche,3,08:00,22:00,,,2-532 20 48,,2-532 20 48,1000,2016-04-05,STORE,14,,Maipú,13119,Avda. Pajaritos N° 1924,,,,,
5,14,Providencia 1,noche,3,08:30,22:00,,,2-231 72 54,,2-231 72 54,1000,2016-04-05,STORE,14,,Providencia,13123,Avda. Providencia N° 2076,,,,,
5,16,Talca 1,noche,3,09:00,22:00,,,71- 2- 228168,,71- 2- 228168,1000,2016-04-05,STORE,14,,Talca,7101,Uno Sur N° 1403,,,,,
5,17,Rancagua 1,noche,3,23:59,00:01,,,72- 2- 237825,,72- 2- 237825,1000,2016-04-05,MULTIFUNCIONAL,13,,Rancagua,6101,Avda. Independencia N° 798,,,,,
5,20,San Fernando 1,noche,3,09:00,21:00,,,72- 2- 710656,,72- 2- 710656,1000,2016-04-05,MULTIFUNCIONAL,13,,San Fernando,6301,Avda. Manuel Rodríguez N° 796,,,,,
5,21,Tomas Moro,noche,3,09:00,22:30,,,2-201 45 21,,2-2014521,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. Tomas Moro N° 20,,,,,
5,24,Temuco 2,noche,3,09:00,21:00,,,45- 2- 238213,,45- 2- 238213,1000,2016-04-05,MULTIF. GONDOLA,12,,Temuco,9101,Avda. Diego Portales N° 996,,,,,
5,25,Osorno 1,noche,3,09:00,22:00,,,64- 2- 237410,,64- 2- 237410,1000,2016-04-05,MULTIF. GONDOLA,12,,Osorno,10301,Cochrane N° 586 Local 2,,,,,
5,26,Grecia,noche,3,08:30,21:30,,,2-2710010,,2-271 01 98,1000,2016-04-05,MULTIFUNCIONAL,13,,Peñalolén,13122,Avda. Grecia N° 5632 - 5634,,,,,
5,28,Rengo,noche,3,09:00,21:00,,,72- 2- 513101,,72- 2- 513101,1000,2016-04-05,MULTIF. GONDOLA,12,,Rengo,6115,Arturo Prat N° 70,,,,,
5,30,La Serena 1,noche,3,09:00,21:30,,,51- 2- 217036,,51- 2- 217045,1000,2016-04-05,MULTIFUNCIONAL,13,,La Serena,4101,Calle Cordovez N° 588,,,,,
5,31,Coquimbo 1,noche,3,09:00,22:00,,,51- 2 329630,,51- 2 329629,1000,2016-04-05,STORE,14,,Coquimbo,4102,Aldunate N°1447,,,,,
5,32,Ovalle 1,noche,3,09:00,22:00,,,53- 2- 627047,,53- 2- 627047,1000,2016-04-05,MULTIF. GONDOLA,12,,Ovalle,4301,Avda. Vicuña Mackenna N° 180,,,,,
5,33,Viña del Mar 8,noche,3,09:00,22:00,,,32- 2- 882052,,32- 2- 882052,1000,2016-04-05,STORE,14,,Viña del Mar,5109,5 Oriente N°58,,,,,
5,36,Temuco 1,noche,3,08:30,23:00,,,45- 2- 215930,,45- 2- 215930,1000,2016-04-05,MULTIFUNCIONAL,13,,Temuco,9101,Manuel Bulnes N° 501,,,,,
5,37,Valdivia 1,noche,3,09:00,22:00,,,63- 2- 219382,,63- 2- 219382,1000,2016-04-05,STORE,14,,Valdivia,14101,Camilo Henríquez N° 450,,,,,
5,38,Torre Alameda,noche,3,08:30,22:00,,,2-664 09 47,,2-664 09 47,1000,2016-04-05,MULTIFUNCIONAL,13,,Santiago,13101,Avda. Libertador Bernardo Ohiggins N° 799,,,,,
5,39,Puerto Montt 1,noche,3,10:00,20:00,,,65- 2- 267615,,65- 2- 267615,1000,2016-04-05,MULTIFUNCIONAL,13,,Puerto Montt,10101,Varas N° 763 Local 27,,,,,
5,40,Villa Alemana 1,noche,3,09:00,22:00,,,32- 2- 959620,,32- 2- 959620,1000,2016-04-05,STORE,14,,Villa Alemana,5804,"Paseo Latorre N°2-6, Esquina Avda. Valparaiso",,,,,
5,41,Victoria,noche,3,09:00,21:00,,,45- 2- 841182,,45- 2- 841182,1000,2016-04-05,MULTIFUNCIONAL,13,,Victoria,9211,Avda. General Lagos N° 570,,,,,
5,42,Iquique 1,noche,3,09:30,23:00,,,57- 2- 410171,,57- 2- 410171,1000,2016-04-05,STORE,14,,Iquique,1101,Vivar N°647,,,,,
5,43,Melipilla 1,noche,3,09:00,23:00,,,2-831 03 28,,2-831 03 28,1000,2016-04-05,STORE,14,,Melipilla,13501,Avda. Ortúzar N° 548,,,,,
5,46,Plaza Italia,noche,3,08:00,22:00,,,2-420 25 73,,2-420 25 73,1000,2016-04-05,MULTIFUNCIONAL,13,,Santiago,13101,Avda. Libertador Bernardo Ohiggins N° 20,,,,,
5,47,Quilpué,noche,3,08:30,22:00,,,32- 2- 913769,,32- 2- 913769,1000,2016-04-05,MULTIF. GONDOLA,12,,Quilpué,5801,Claudio Vicuña N° 790,,,,,
5,48,Concepción 4,noche,3,08:00,22:00,,,41- 2- 258006,,41- 2- 258006,1000,2016-04-05,STORE,14,,Concepción,8101,Barros Arana N° 762 - 774,,,,,
5,49,Antofagasta 1,noche,3,09:00,22:30,,,55- 2- 285443,,55- 2- 285443,1000,2016-04-05,MULTIFUNCIONAL,13,,Antofagasta,2101,Avda. Prat N° 656,,,,,
5,50,Cantagallo,noche,3,08:00,22:30,,,2-215 46 53,,2-215 46 53,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. Las Condes N° 12145,,,,,
5,51,Vitacura 2,noche,3,08:00,22:00,,,2-426 66 51,,2-426 66 51,1000,2016-04-05,ESPACIO SB,11,,Vitacura,13132,Avda. Vitacura N° 8111,,,,,
5,52,Quillota 1,noche,3,09:30,21:00,,,33 - 2- 314885,,33 - 2- 314885,1000,2016-04-05,STORE,14,,Quillota,5501,Ohiggins N° 157,,,,,
5,53,Copiapó 1,noche,3,09:00,22:00,,,52- 2- 238916,,52- 2- 238916,1000,2016-04-05,STORE,14,,Copiapó,3101,Chacabuco N° 393,,,,,
5,54,San Bernardo 2,noche,3,08:30,23:30,,,2-856 03 38,,2-856 03 38,1000,2016-04-05,STORE,14,,San Bernardo,13401,Arturo Prat N° 573 - 575,,,,,
5,55,Copec La Florida,noche,3,08:00,23:00,,,2-287 26 76,,2-2762676,1000,2016-04-05,STORE,14,,La Florida,13110,Avda. La Florida N° 9871,,,,,
5,56,Clínica Alemana,noche,3,08:00,22:00,,,2-2101013,,2-224 71 10,1000,2016-04-05,ESPACIO SB,11,,Vitacura,13132,Avda. Manquehue N° 1410,,,,,
5,58,Colón 1,noche,3,09:00,21:00,,,2-212 87 08,,2-212 87 08,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. Colón N° 6720,,,,,
5,59,Clínica Alemana Osorno,noche,3,09:00,22:00,,,64 - 2- 253120,,64 - 2- 253120,1000,2016-04-05,MULTIF. GONDOLA,12,,Osorno,10301,Avda. Zenteno N° 1530,,,,,
5,62,La Dehesa 1,noche,3,08:00,23:00,,,2-241 84 71,,2-242 54 40,1000,2016-04-05,ESPACIO SB,11,,Lo Barnechea,13115,Santa Blanca N° 1996,,,,,
5,64,Alferez Real,noche,3,23:59,00:01,,,2-209 89 19,,2-209 89 19,1000,2016-04-05,STORE,14,,Providencia,13123,Avda. Manuel Montt N° 1140,,,,,
5,66,San Javier,noche,3,09:00,21:00,,,73 - 2- 323111,,73 - 2- 323111,1000,2016-04-05,MULTIF. GONDOLA,12,,San Javier,7406,Avda. Capitan Arturo Prat N° 2305,,,,,
5,67,Plaza Tobalaba,noche,3,10:00,21:30,,,2-875 12 88,,2-875 12 88,1000,2016-04-05,STORE,14,,Puente Alto,13201,Avda. Camilo Henríquez N° 3296 Local 173 177,,,,,
5,69,Arica 1,noche,3,08:30,22:30,,,58- 2- 258169,,58- 2- 258169,1000,2016-04-05,MULTIF. GONDOLA,12,,Arica,15101,Avda. 21 de Mayo N° 200,,,,,
5,70,Antofagasta 2,noche,3,09:00,22:00,,,55 - 2- 283374,,55 - 2- 283374,1000,2016-04-05,MULTIFUNCIONAL,13,,Antofagasta,2101,Manuel Antonio Matta N° 2483,,,,,
5,72,Puerto Montt 2,noche,3,10:00,21:00,,,65 - 2- 280931,,65 - 2- 280931,1000,2016-04-05,MULTIFUNCIONAL,13,,Puerto Montt,10101,Urmeneta N° 580 Local 106 (Interior Mall),,,,,
5,73,Las Condes,noche,3,09:00,23:00,,,2-371 16 29,,2-371 16 29,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. Las Condes N° 8231,,,,,
5,74,Valdivia 2,noche,3,09:00,22:00,,,63 - 225 64 20,,63 - 225 64 20,1000,2016-04-05,MULTIFUNCIONAL,13,,Valdivia,14101,Arauco N° 697,,,,,
5,75,Renca,noche,3,09:00,22:00,,,2-641 11 94,,2-641 75 63,1000,2016-04-05,STORE,14,,Renca,13128,Avda. Balmaceda N° 4168,,,,,
5,77,Parral,noche,3,09:00,20:30,,,73- 2- 464866,,,1000,2016-04-05,STORE,14,,Parral,7404,Anibal Pinto N° 650,,,,,
5,80,Puerto Montt 3,noche,3,09:00,23:45,,,65 - 2- 344089,,65 - 2- 344089,1000,2016-04-05,STORE,14,,Puerto Montt,10101,Antonio Varas N° 599,,,,,
5,81,Cuarto Centenario,noche,3,09:00,22:30,,,2-212 59 29,,2-212 59 29,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. Cuarto Centenario N° 933,,,,,
5,82,El Bosque,noche,3,08:00,21:00,,,2-246 59 91,,2-246 59 91,1000,2016-04-05,MULTIF. GONDOLA,12,,Las Condes,13114,Avda. El Bosque Norte N° 198,,,,,
5,83,Temuco 3,noche,3,09:00,23:45,,,45 - 2- 386259,,45 - 2- 386259,1000,2016-04-05,STORE,14,,Temuco,9101,Avda. Alemania N° 815,,,,,
5,85,Colón 3,noche,3,08:00,23:00,,,2-378 52 14,,2-378 52 14,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. Colón N° 6064,,,,,
5,89,Las Palmas,noche,3,08:30,21:30,,,2-362 16 87,,2-362 16 86,1000,2016-04-05,MULTIFUNCIONAL,13,,Providencia,13123,Avda. Providencia N° 2203,,,,,
5,90,Santa Cruz,noche,3,09:00,21:30,,,72 - 2- 821878,,72 - 2- 821878,1000,2016-04-05,STORE,14,,Santa Cruz,6310,Rafael Casanova N° 199 Esquina Casino,,,,,
5,91,Independencia,noche,3,09:00,21:00,,,2-444 08 12,,2-444 08 12,1000,2016-04-05,STORE,14,,Independencia,13108,Avda. Independencia N° 902 y 906,,,,,
5,92,Valparaíso 2,noche,3,08:30,21:30,,,32 - 2- 259754,,32 - 2- 259754,1000,2016-04-05,STORE,14,,Valparaíso,5101,Avda. Uruguay N° 375,,,,,
5,93,Los Militares,noche,3,08:30,23:00,,,2-212 92 02,,,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. Manquehue Norte N° 330,,,,,
5,94,Gran Avenida 1,noche,3,09:00,22:30,,,2-524 39 54,,2-524 39 54,1000,2016-04-05,STORE,14,,La Cisterna,13109,Gran Avenida. Jose Miguel Carrera N° 6701,,,,,
5,98,Los Libertadores,noche,3,08:00,23:59,,,2-745 54 94,,2-745 54 94,1000,2016-04-05,STORE,14,,Colina,13301,Carretera General San Martin KM.6.3,,,,,
5,99,Las Catalpas,noche,3,08:00,22:00,,,2-263 29 85,,2-263 29 85,1000,2016-04-05,STORE,14,,Vitacura,13132,Avda. Vitacura N°3303 Local 1,,,,,
5,100,Padre Hurtado,noche,3,00:01,23:59,,,2-224 82 48,,2-224 80 81,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. Padre Hurtado N° 40,,,,,
5,102,La Dehesa 2,noche,3,08:00,22:00,,,2-955 48 12,,2-955 48 12,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. La Dehesa N°2035 Local 1 y 1A,,,,,
5,103,Portal La Reina,noche,3,08:30,22:00,,,2-220 46 12,,2-220 46 12,1000,2016-04-05,MULTIFUNCIONAL,13,,Las Condes,13114,Avda. Francisco Bilbao N°8750 Local 3048,,,,,
5,104,Patio Huechuraba,noche,3,09:00,22:00,,,2-721 09 39,,2-721 09 39,1000,2016-04-05,STORE,14,,Huechuraba,13107,Avda. Pedro Fontova N°7777 Local 2,,,,,
5,105,Estado 2,noche,3,08:00,21:00,,,2-697 15 31,,2-697 15 31,1000,2016-04-05,MULTIFUNCIONAL,13,,Santiago,13101,Estado N° 54,,,,,
5,107,Mega Johnsons Maipú,noche,3,09:00,21:30,,,2- 7438196,,,1000,2016-04-05,STORE,14,,Maipú,13119,Avda. Américo Vespucio N° 339 Local 121,,,,,
5,108,Isabel La Católica,noche,3,09:00,22:00,,,2-206 40 08,,2-206 40 08,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. Américo Vespucio N° 1463,,,,,
5,109,Copec La Reina,noche,3,09:00,23:59,,,2-227 19 38,,2-227 19 38,1000,2016-04-05,MULTIF. GONDOLA,12,,La Reina,13113,Avda. Príncipe De Gales N° 6880,,,,,
5,112,Los Leones,noche,3,08:00,23:00,,,2-209 80 55,,2-209 80 55,1000,2016-04-05,STORE,14,,Providencia,13123,Avda. Los Leones N° 1185,,,,,
5,114,Mall Plaza Norte,noche,3,09:00,22:00,,,2-721 15 00,,2-721 15 00,1000,2016-04-05,MULTIFUNCIONAL,13,,Huechuraba,13107,Avda. Américo Vespucio N° 1737 Local N° 1005,,,,,
5,115,San Pascual,noche,3,08:00,22:30,,,2-246 24 21,,2-246 24 21,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. Apoquindo N° 4671,,,,,
5,116,Portal La Dehesa,noche,3,08:30,22:00,,,2-216 03 80,,2-216 03 80,1000,2016-04-05,ESPACIO SB,11,,Lo Barnechea,13115,Avda. La Dehesa N°1445 Local 1034,,,,,
5,117,San Jose de la Estrella,noche,3,09:00,21:30,,,2-329 04 40,,2-329 04 40,1000,2016-04-05,MULTIFUNCIONAL,13,,La Florida,13110,Avda. Santa Raquel N° 10390 Local A-1,,,,,
5,118,Copec Puente Alto,noche,3,08:00,23:00,,,2-267 65 25,,2-267 65 25,1000,2016-04-05,MULTIF. GONDOLA,12,,Puente Alto,13201,Avda. Camilo Henríquez N° 4583,,,,,
5,119,Mall Plaza Sur Boulevard,noche,3,10:00,21:30,,,2-857 81 07,,2-857 81 07,1000,2016-04-05,STORE,14,,San Bernardo,13401,Avda. Jorge Alessandri N°2004 L106-110,,,,,
5,120,Patio Vallegrande,noche,3,09:30,21:30,,,2- 738 69 86,,,1000,2016-04-05,STORE,14,,Lampa,13302,Avda. La Montaña esq. Carretera Gral San Martin,,,,,
5,121,Las Terrazas,noche,3,09:00,21:00,,,2-214 58 09,,2-214 99 54,1000,2016-04-05,MULTIF. GONDOLA,12,,Las Condes,13114,Las Terrazas N° 1203 - 1205,,,,,
5,123,Las Hualtatas,noche,3,08:30,22:00,,,2-201 27 60,,2-201 27 60,1000,2016-04-05,STORE,14,,Vitacura,13132,Gerónimo de Alderete n° 1280,,,,,
5,124,La Pintana,noche,3,09:30,21:30,,,2-545 37 94,,2-545 28 94,1000,2016-04-05,MULTIFUNCIONAL,13,,La Pintana,13112,Baldomero Lillo N° 1872 Pob. San Rafael,,,,,
5,125,Simon Bolivar,noche,3,08:30,22:30,,,2-343 06 33,,2-343 06 33,1000,2016-04-05,STORE,14,,Ñuñoa,13120,Avda. Chile España N°597,,,,,
5,126,Patio Ciudad del Sol,noche,3,10:00,21:00,,,IP 5126,,,1000,2016-04-05,STORE,14,,Puente Alto,13201,Juan de Dios Malebran N°1750 Local 5,,,,,
5,128,Antonio Varas,noche,3,09:00,22:00,,,2-274 26 88,,2-274 26 88,1000,2016-04-05,STORE,14,,Ñuñoa,13120,Avda. Antonio Varas N° 2108,,,,,
5,129,Quilicura,noche,3,09:00,22:00,,,2-607 22 26,,2-607 02 86,1000,2016-04-05,MULTIF. GONDOLA,12,,Quilicura,13125,Raimundo Romo N° 393,,,,,
5,130,Lo Espejo,noche,3,09:00,22:00,,,2-548 48 81,,2-548 48 81,1000,2016-04-05,MULTIFUNCIONAL,13,,El Bosque,13105,Avda. Jose Miguel Carrera N° 9501,,,,,
5,131,Patio Lo Blanco,noche,3,09:00,20:30,,,2-561 21 10,,,1000,2016-04-05,MULTIFUNCIONAL,13,,San Bernardo,13401,Avda. Padre Hurtado N°13310 Local 4,,,,,
5,132,Colón 4,noche,3,08:30,22:00,,,2-206 50 91,,2-206 76 09,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. Cristóbal Colón N° 4299 - 4317,,,,,
5,133,Alto Las Condes,noche,3,10:00,22:00,,,2-213 15 85,,2-213 15 85,1000,2016-04-05,STORE,14,,Las Condes,13114,Avda. Presidente Kennedy N° 9001 Local 2110,,,,,
5,135,Jumbo Bilbao,noche,3,08:00,22:00,,,2-206 25 81,,2-206 25 81,1000,2016-04-05,MULTIFUNCIONAL,13,,Las Condes,13114,Avda. Francisco Bilbao N°4144 Local 160,,,,,
5,136,Juan Moya,noche,3,09:00,22:00,,,2-752 28 01,,2-752 28 01,1000,2016-04-05,STORE,14,,Ñuñoa,13120,Avda. Irarrazaval N°4123,,,,,
5,138,Jose Domingo Cañas,noche,3,09:00,22:30,,,2-343 14 60,,2-343 14 60,1000,2016-04-05,STORE,14,,Ñuñoa,13120,Avda. Jose Domingo Cañas N° 1701,,,,,
5,139,Metro U. de Chile,noche,3,08:00,22:00,,,2-699 27 74,,2-699 27 74,1000,2016-04-05,MULTIFUNCIONAL,13,,Santiago,13101,Estación Metro U. de Chile Local 12,,,,,
5,140,Martín de Zamora,noche,3,08:00,22:00,,,2-228 66 93,,2-228 66 93,1000,2016-04-05,STORE,14,,Las Condes,13114,Martín de Zamora N°2911 al 2939,,,,,
5,141,Mall Plaza Sur,noche,3,09:00,21:30,,,2-857 81 06,,2-857 81 06,1000,2016-04-05,MULTIFUNCIONAL,13,,San Bernardo,13401,Avda. Jorge Alessandri N°20040 L-137-145,,,,,
